STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-07 15:53,FM-15,SCT:04 40,7.00,,88,31.0,74,23.5,68,20.0,52,7,240,,29.72,,,,,29.78,,,,,,,,,,0444,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-07 16:57,FM-15,SCT:04 40,7.00,,88,31.0,74,23.5,68,20.0,52,8,240,,29.72,,,,,29.78,,,,,,,,,,0444,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-07 17:51,FM-15,SCT:04 50,7.00,,84,29.0,72,22.3,66,19.0,55,7,200,,29.71,,,,,29.77,,,,,,,,,,0444,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-07 18:54,FM-15,SCT:04 50,7.00,,84,29.0,72,22.3,66,19.0,55,6,210,,29.71,,,,,29.77,,,,,,,,,,0444,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-07 23:59,SOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0445,1934,BR:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-08 02:00,SHEF,,,,71,21.7,,,,,,,,,,,,,,,87,71,79,1.8,,,,0,14,0445,1934,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-09 02:00,SHEF,,,,69,20.6,,,,,,,,,,,,,,,86,66,76,-1.3,,,,0,11,0446,1934,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 02:00,SHEF,,,,66,18.9,,,,,,0,000,,30.04,,,,,,82,64,73,-4.3,,,,0,8,0446,1933,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 04:59,FM-15,SCT:04 40 BKN:07 60,7.00,,63,17.0,62,16.6,61,16.0,94,0,000,,29.99,,,,,30.05,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 05:52,FM-15,BKN:07 40 BKN:07 90,7.00,,66,19.0,64,17.9,63,17.0,88,0,000,,29.98,,,,,30.04,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 06:50,FM-15,SCT:04 40 BKN:07 90,7.00,,70,21.0,67,19.7,66,19.0,88,0,000,,29.98,,,,,30.04,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 07:50,FM-15,SCT:04 35 BKN:07 90,7.00,,77,25.0,72,22.4,70,21.0,79,5,220,,30.00,,,,,30.06,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 08:52,FM-15,BKN:07 30,7.00,,79,26.0,74,23.5,72,22.0,79,9,220,,30.00,,,,,30.06,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 09:51,FM-15,SCT:04 30,7.00,,82,28.0,75,24.0,72,22.0,70,9,210,,29.99,,,,,30.05,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 10:52,FM-15,SCT:04 30,7.00,,82,28.0,75,24.0,72,22.0,70,7,230,,30.00,,,,,30.06,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 11:52,FM-15,SCT:04 30,7.00,,84,29.0,73,22.9,68,20.0,58,9,210,,29.98,,,,,30.04,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 12:55,FM-15,SCT:04 30,7.00,,86,30.0,,,,,,11,210,,29.98,,,,,30.04,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 13:58,FM-15,SCT:04 30,7.00,,88,31.0,76,24.2,70,21.0,55,11,240,,29.96,,,,,30.02,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 15:06,FM-15,SCT:04 30,7.00,,88,31.0,76,24.2,70,21.0,55,9,230,,29.94,,,,,30.00,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 15:53,FM-15,SCT:04 30,7.00,,88,31.0,76,24.2,70,21.0,55,11,240,,29.93,,,,,29.99,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 16:54,FM-15,SCT:04 30,7.00,,88,31.0,76,24.2,70,21.0,55,8,220,,29.91,,,,,29.97,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 17:57,FM-15,SCT:04 30,7.00,,86,30.0,75,23.9,70,21.0,59,7,220,,29.91,,,,,29.97,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-10 18:49,FM-15,SCT:04 40 SCT:04 150,7.00,,84,29.0,74,23.6,70,21.0,62,6,230,,29.91,,,,,29.97,,,,,,,,,,0446,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 02:00,SHEF,,,,74,23.4,,,,,,0,000,,29.97,,,,,,88,66,77,-0.4,,,,0,12,0447,1933,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 04:52,FM-15,SCT:04 120,7.00,,72,22.0,68,20.1,66,19.0,83,0,000,,29.89,,,,,29.95,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 05:50,FM-15,,,,72,22.0,,,68,20.0,88,0,000,,,,,,,29.97,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 05:56,FM-15,BKN:07 80 BKN:07 150,7.00,,72,22.0,69,20.8,68,20.0,88,0,000,,29.91,,,,,29.97,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 06:54,FM-15,BKN:07 80 BKN:07 150,7.00,,75,24.0,72,22.0,70,21.0,83,0,000,,29.92,,,,,29.98,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 07:57,FM-15,BKN:07 70 BKN:07 120,7.00,,79,26.0,74,23.5,72,22.0,79,0,000,,29.92,,,,,29.98,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 08:56,FM-15,BKN:07 110,7.00,,81,27.0,75,23.8,72,22.0,74,9,220,,29.91,,,,,29.97,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 09:53,FM-15,BKN:07 110,7.00,,84,29.0,78,25.4,75,24.0,74,9,200,,29.91,,,,,29.97,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 10:58,FM-15,BKN:07 110,10.00,,85,29.3,77,25.1,74,23.4,71,8,220,,29.91,,,,,29.97,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 11:58,FM-15,FEW:02 40 BKN:07 110,7.00,,85,29.2,77,25.1,74,23.1,70,8,240,,29.92,,,,,29.98,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 12:58,FM-15,FEW:02 25 BKN:07 40 OVC:08 120,10.00,,84,28.8,76,24.6,73,23.0,71,7,230,,29.92,,,,,29.98,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 13:58,FM-15,FEW:02 30 BKN:07 60 BKN:07 150,10.00,,88,30.9,79,26.0,75,24.1,67,5,260,,29.91,,,,,29.97,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 14:58,FM-15,SCT:04 30 SCT:04 150,10.00,,89,31.8,77,25.0,72,22.3,57,15,210,,29.89,,,,,29.95,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 15:58,FM-15,BKN:07 60 BKN:07 150,10.00,,90,32.0,77,25.2,72,22.0,55,9,220,,29.89,7,,,,29.95,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 16:55,FM-15,BKN:07 60 BKN:07 150,7.00,,88,31.0,77,25.2,73,23.0,62,9,230,,29.89,,,,,29.95,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 17:54,FM-15,BKN:07 60 BKN:07 150,7.00,,84,29.0,76,24.3,72,22.0,66,5,220,,29.90,,,,,29.96,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 18:52,FM-15,BKN:07 60 BKN:07 150,7.00,,84,29.0,74,23.6,70,21.0,62,5,220,,29.90,,,,,29.96,,,,,,,,,,0447,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 19:58,FM-15,,,* ||,,,,,,,,,,,,,,,,,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-11 22:58,FM-15,,,* ||,,,,,,,,,,,,,,,,,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 02:00,SHEF,,,,77,25.0,,,,,,0,000,,30.02,,,,,,90,74,82,4.6,,,,0,17,0448,1933,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 04:54,FM-15,BKN:07 90,7.00,,75,24.0,72,22.0,70,21.0,83,0,000,,29.95,,,,,30.01,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 05:48,FM-15,BKN:07 90,7.00,,77,25.0,72,22.4,70,21.0,79,0,000,,29.96,,,,,30.02,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 06:58,FM-15,BKN:07 90,7.00,,79,26.0,74,23.5,72,22.0,79,0,000,,29.98,,,,,30.04,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 07:58,FM-15,BKN:07 90,7.00,,82,28.0,77,25.0,75,24.0,79,6,220,,29.98,,,,,30.04,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 08:00,FM-15,,,,82,28.0,,,68,20.0,62,6,220,,,,,,,30.04,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 08:57,FM-15,FEW:02 60 BKN:07 90 BKN:07 120,7.00,,82,28.0,75,24.0,72,22.0,70,9,210,,29.98,,,,,30.04,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 09:48,FM-15,FEW:02 60 SCT:04 90 BKN:07 150,7.00,,86,30.0,76,24.6,72,22.0,62,6,260,,29.99,,,,,30.05,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 10:55,FM-15,FEW:02 60 SCT:04 80 BKN:07 120,7.00,,88,31.0,77,24.9,72,22.0,59,7,270,,29.99,,,,,30.05,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 11:54,FM-15,SCT:04 30 BKN:07 70 BKN:07 120,7.00,,90,32.0,77,25.2,72,22.0,55,7,270,,29.99,,,,,30.05,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 13:03,FM-15,FEW:02 30 BKN:07 70 BKN:07 120,7.00,,90,32.0,77,25.2,72,22.0,55,8,270,,29.98,,,,,30.04,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 13:57,FM-15,BKN:07 70 BKN:07 150,7.00,,90,32.0,77,25.2,72,22.0,55,11,290,,29.97,,,,,30.03,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 14:48,FM-15,BKN:07 70 BKN:07 120,7.00,,88,31.0,76,24.2,70,21.0,55,9,280,,29.97,,,,,30.03,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 15:58,FM-15,BKN:07 70 BKN:07 120,7.00,,88,31.0,77,24.9,72,22.0,59,5,280,,29.96,,,,,30.02,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 16:56,FM-15,SCT:04 70 BKN:07 200,7.00,,88,31.0,77,24.9,72,22.0,59,9,280,,29.96,,,,,30.02,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 17:55,FM-15,BKN:07 200,7.00,,88,31.0,77,24.9,72,22.0,59,5,280,,29.95,,,,,30.01,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-12 18:56,FM-15,BKN:07 200,7.00,,86,30.0,77,24.9,73,23.0,66,0,000,,29.95,,,,,30.01,,,,,,,,,,0448,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-13 02:00,SHEF,,,,75,23.9,,,,,,0,000,,30.03,,,,,,90,75,82,4.5,,,,0,17,0448,1932,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-13 04:53,FM-15,SCT:04 70 SCT:04 200,5.00,BR:1 ||,75,24.0,74,23.1,73,23.0,94,0,000,,29.96,,,,,30.02,,,,,,,,,,0448,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-13 05:48,FM-15,SCT:04 80,5.00,BR:1 ||,75,24.0,73,22.8,72,22.0,89,0,000,,29.97,,,,,30.03,,,,,,,,,,0448,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-13 06:58,FM-15,SCT:04 200,7.00,,81,27.0,75,24.2,73,23.0,79,0,000,,29.98,,,,,30.04,,,,,,,,,,0448,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-13 07:55,FM-15,SCT:04 200,7.00,,84,29.0,78,25.4,75,24.0,74,0,000,,29.98,,,,,30.04,,,,,,,,,,0448,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2017-07-13 08:59,FM-15,SCT:04 150,7.00,,90,32.0,79,26.3,75,24.0,63,5,260,,29.99,,,,,30.05,,,,,,,,,,0448,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
